idx,id,step1,step2,step3,step4,reactant_1,product_1,reactant_2,product_2,reactant_3,product_3,reactant_4,product_4,steplength,bbsRxnID,step1_smirks,step2_smirks,step3_smirks,step4_smirks,smarts1,bbsRxnID_1,simplesmarts1,smarts2,bbsRxnID_2,simplesmarts2,smarts3,bbsRxnID_3,simplesmarts3,smarts4,bbsRxnID_4,simplesmarts4,combo_simple_smarts,combo_smarts,simple_smarts_merge,combo_simple_smarts_count
4,1875197,add_rxn_kegg_R09530,add_rxn_24207,add_rxn_25640,norxn,Lcyst,C00094,C00094,C00593,C00593,C14179,nomet,nomet,3,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5],201224,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],,,,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
5,1875193,add_rxn_kegg_R09530,add_rxn_24207,add_rxn_25640,norxn,C00506,C00094,C00094,C00593,C00593,C14179,nomet,nomet,3,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5],201224,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],,,,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
6,1875182,add_rxn_20919,add_rxn_24207,add_rxn_25640,norxn,C00506,C00094,C00094,C00593,C00593,C14179,nomet,nomet,3,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5],201224,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],,,,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
7,1875183,add_rxn_20919,add_rxn_24207,add_rxn_25640,norxn,Lcyst,C00094,C00094,C00593,C00593,C14179,nomet,nomet,3,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5],201224,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],,,,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
8,1875179,add_rxn_43031,add_rxn_24207,add_rxn_25640,norxn,Lcyst,C00094,C00094,C00593,C00593,C14179,nomet,nomet,3,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5],201224,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],,,,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
9,1875175,add_rxn_26489,add_rxn_24207,add_rxn_25640,norxn,C00506,C00094,C00094,C00593,C00593,C14179,nomet,nomet,3,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5],201224,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],,,,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
10,1875190,add_rxn_13444,add_rxn_24207,add_rxn_25640,norxn,C00506,C00094,C00094,C00593,C00593,C14179,nomet,nomet,3,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5],201224,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],,,,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:7]-[C:6]=[O:5]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
1,1875176,add_rxn_26489,add_rxn_29718,add_rxn_29594,add_rxn_25640,Lcyst,C00094,C00094,C05123,C05123,C00593,C00593,C14179,4,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=S(=O)(O)CCO,O=S(=O)(O)CCO>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:5]-[C:6]-[O&H1:7],201404,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C-[O&H1],[C:5]-[C:6]-[O&H1:7]>>[C:5]-[C:6]=[O:7],201017,C-C-[O&H1]>>C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C-[O&H1]$$C-C-[O&H1]>>C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:5]-[C:6]-[O&H1:7]$$[C:5]-[C:6]-[O&H1:7]>>[C:5]-[C:6]=[O:7]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
2,1875185,add_rxn_20919,add_rxn_29718,add_rxn_29594,add_rxn_25640,Lcyst,C00094,C00094,C05123,C05123,C00593,C00593,C14179,4,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=S(=O)(O)CCO,O=S(=O)(O)CCO>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:5]-[C:6]-[O&H1:7],201404,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C-[O&H1],[C:5]-[C:6]-[O&H1:7]>>[C:5]-[C:6]=[O:7],201017,C-C-[O&H1]>>C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C-[O&H1]$$C-C-[O&H1]>>C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:5]-[C:6]-[O&H1:7]$$[C:5]-[C:6]-[O&H1:7]>>[C:5]-[C:6]=[O:7]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
3,1875180,add_rxn_43031,add_rxn_29718,add_rxn_29594,add_rxn_25640,Lcyst,C00094,C00094,C05123,C05123,C00593,C00593,C14179,4,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=S(=O)(O)CCO,O=S(=O)(O)CCO>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:5]-[C:6]-[O&H1:7],201404,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C-[O&H1],[C:5]-[C:6]-[O&H1:7]>>[C:5]-[C:6]=[O:7],201017,C-C-[O&H1]>>C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C-[O&H1]$$C-C-[O&H1]>>C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:5]-[C:6]-[O&H1:7]$$[C:5]-[C:6]-[O&H1:7]>>[C:5]-[C:6]=[O:7]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
4,1875186,add_rxn_20919,add_rxn_29718,add_rxn_29594,add_rxn_25640,C00506,C00094,C00094,C05123,C05123,C00593,C00593,C14179,4,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=S(=O)(O)CCO,O=S(=O)(O)CCO>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:5]-[C:6]-[O&H1:7],201404,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C-[O&H1],[C:5]-[C:6]-[O&H1:7]>>[C:5]-[C:6]=[O:7],201017,C-C-[O&H1]>>C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C-[O&H1]$$C-C-[O&H1]>>C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:5]-[C:6]-[O&H1:7]$$[C:5]-[C:6]-[O&H1:7]>>[C:5]-[C:6]=[O:7]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
5,1875196,add_rxn_kegg_R09530,add_rxn_29718,add_rxn_29594,add_rxn_25640,Lcyst,C00094,C00094,C05123,C05123,C00593,C00593,C14179,4,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=S(=O)(O)CCO,O=S(=O)(O)CCO>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:5]-[C:6]-[O&H1:7],201404,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C-[O&H1],[C:5]-[C:6]-[O&H1:7]>>[C:5]-[C:6]=[O:7],201017,C-C-[O&H1]>>C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C-[O&H1]$$C-C-[O&H1]>>C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:5]-[C:6]-[O&H1:7]$$[C:5]-[C:6]-[O&H1:7]>>[C:5]-[C:6]=[O:7]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
6,1875177,add_rxn_43031,add_rxn_29718,add_rxn_29594,add_rxn_25640,C00506,C00094,C00094,C05123,C05123,C00593,C00593,C14179,4,130794,NC(CS(=O)(=O)O)C(=O)O>>O=S(O)O,O=S(O)O>>O=S(=O)(O)CCO,O=S(=O)(O)CCO>>O=CCS(=O)(=O)O,O=CCS(=O)(=O)O>>O=C(O)CS(=O)(=O)O,[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4],130803,S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1],[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:5]-[C:6]-[O&H1:7],201404,O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C-[O&H1],[C:5]-[C:6]-[O&H1:7]>>[C:5]-[C:6]=[O:7],201017,C-C-[O&H1]>>C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],170969,O=C-C>>O=C(-C)-[O&H1],S(=O)(=O)(-[O&H1])-C-C(-C(=O)-[O&H1])-[N&H2]>>S(=O)(-[O&H1])-[O&H1]$$O=S(-[O&H1])-[O&H1]>>O=S(=O)(-[O&H1])-C-C-[O&H1]$$C-C-[O&H1]>>C-C=O$$O=C-C>>O=C(-C)-[O&H1],[S:1](=[O:2])(=[O:3])(-[O&H1:4])-[C:10]-[C:8](-[C:6](=[O:5])-[O&H1:7])-[N&H2:9]>>[S:1](=[O:2])(-[O&H1:3])-[O&H1:4]$$[O:1]=[S:2](-[O&H1:3])-[O&H1:4]>>[O:1]=[S:2](=[O:3])(-[O&H1:4])-[C:5]-[C:6]-[O&H1:7]$$[C:5]-[C:6]-[O&H1:7]>>[C:5]-[C:6]=[O:7]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:8],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
